Date,BTC,XRP,ETH,LTC,DOGE,^GSPC
2019-07-05,10978.4599609375,0.37896400690078735,287.9975280761719,118.35250854492188,0.0038670001085847616,2990.409912109375
2019-07-08,12285.9580078125,0.40153300762176514,313.25140380859375,123.28548431396484,0.00355900009162724,2975.949951171875
2019-07-09,12573.8125,0.3941679894924164,308.8810119628906,119.43281555175781,0.0035490000154823065,2979.6298828125
2019-07-10,12156.5126953125,0.36377501487731934,290.0023193359375,108.50025939941406,0.00342399999499321,2993.070068359375
2019-07-11,11358.662109375,0.33033499121665955,268.70404052734375,102.64430236816406,0.0032430000137537718,2999.909912109375
2019-07-12,11815.986328125,0.34411799907684326,276.2767028808594,105.30005645751953,0.0033400000538676977,3013.77001953125
2019-07-15,10895.08984375,0.315310001373291,229.7760009765625,90.9229736328125,0.003092000028118491,3014.300048828125
2019-07-16,9477.6416015625,0.2967259883880615,199.1886749267578,79.49993133544922,0.0028250000905245543,3004.0400390625
2019-07-17,9693.802734375,0.3106130063533783,211.48497009277344,89.81072235107422,0.0030300000216811895,2984.419921875
2019-07-18,10666.482421875,0.32317599654197693,226.566162109375,101.08541870117188,0.0031210000161081553,2995.110107421875
2019-07-19,10530.732421875,0.32060500979423523,221.3334197998047,98.40265655517578,0.0030590000096708536,2976.610107421875
2019-07-22,10343.1064453125,0.3221060037612915,217.5600128173828,95.41738891601562,0.002997000003233552,2985.030029296875
2019-07-23,9900.767578125,0.30992600321769714,212.728515625,90.62262725830078,0.0028800000436604023,3005.469970703125
2019-07-24,9811.92578125,0.3159469962120056,217.04637145996094,94.3096694946289,0.0029150000773370266,3019.56005859375
2019-07-25,9911.841796875,0.31481000781059265,219.6179962158203,93.44631958007812,0.002920999890193343,3003.669921875
2019-07-26,9870.3037109375,0.323529988527298,219.62960815429688,94.30501556396484,0.002920999890193343,3025.860107421875
2019-07-29,9519.1455078125,0.3106580078601837,211.26805114746094,90.42642211914062,0.002839999971911311,3020.969970703125
2019-07-30,9607.423828125,0.3184700012207031,210.52259826660156,90.56694793701172,0.0028170000296086073,3013.179931640625
2019-07-31,10085.6279296875,0.3209089934825897,218.65414428710938,98.50957489013672,0.0028989999555051327,2980.3798828125
2019-08-01,10399.6689453125,0.317905992269516,217.80844116210938,99.17972564697266,0.002956999931484461,2953.56005859375
2019-08-02,10518.1748046875,0.31239399313926697,217.87156677246094,94.94129180908203,0.0029090000316500664,2932.050048828125
2019-08-05,11805.6533203125,0.32356399297714233,234.21502685546875,96.83464813232422,0.0030869999900460243,2844.739990234375
2019-08-06,11478.1689453125,0.3113259971141815,226.02064514160156,93.06971740722656,0.002950000111013651,2881.77001953125
2019-08-07,11941.96875,0.31196901202201843,226.39100646972656,90.91259765625,0.0030060000717639923,2883.97998046875
2019-08-08,11966.4072265625,0.3076609969139099,220.94186401367188,90.03160858154297,0.0029279999434947968,2938.090087890625
2019-08-09,11862.9365234375,0.297342985868454,210.48890686035156,84.43937683105469,0.0029039999935775995,2918.64990234375
2019-08-12,11382.6162109375,0.3003219962120056,211.28807067871094,85.74922943115234,0.0028800000436604023,2882.699951171875
2019-08-13,10895.830078125,0.29663899540901184,208.70904541015625,84.40614318847656,0.0028250000905245543,2926.320068359375
2019-08-14,10051.7041015625,0.2633430063724518,186.6077423095703,76.06498718261719,0.002722000004723668,2840.60009765625
2019-08-15,10311.5458984375,0.26488199830055237,188.50205993652344,76.38897705078125,0.0026400000788271427,2847.60009765625
2019-08-16,10374.3388671875,0.26197099685668945,185.44007873535156,74.92015075683594,0.0026809999253600836,2888.679931640625
2019-08-19,10916.0537109375,0.28332799673080444,203.09193420410156,77.26319122314453,0.0027970001101493835,2923.64990234375
2019-08-20,10763.232421875,0.2758060097694397,196.56541442871094,75.19656372070312,0.0027630000840872526,2900.510009765625
2019-08-21,10138.0498046875,0.2662610113620758,186.89163208007812,72.96495056152344,0.002675000112503767,2924.429931640625
2019-08-22,10131.0556640625,0.2709439992904663,191.33291625976562,73.59859466552734,0.0027000000700354576,2922.949951171875
2019-08-23,10407.96484375,0.276544988155365,194.70620727539062,75.40281677246094,0.0027129999361932278,2847.110107421875
2019-08-26,10370.8203125,0.2707880139350891,188.92938232421875,73.857177734375,0.002678999910131097,2878.3798828125
2019-08-27,10185.5,0.2696180045604706,187.51666259765625,72.83622741699219,0.0026199999265372753,2869.159912109375
2019-08-28,9754.4228515625,0.25745001435279846,173.8899688720703,67.42554473876953,0.0025239998940378428,2887.93994140625
2019-08-29,9510.2001953125,0.2570450007915497,169.51673889160156,64.09805297851562,0.0024500000290572643,2924.580078125
2019-08-30,9598.173828125,0.25621798634529114,168.83486938476562,64.33297729492188,0.0024820000398904085,2926.4599609375
2019-09-03,10623.5400390625,0.263139009475708,179.49932861328125,69.12925720214844,0.0025949999690055847,2906.27001953125
2019-09-04,10594.4931640625,0.25990501046180725,175.99288940429688,67.28562927246094,0.002689999993890524,2937.780029296875
2019-09-05,10575.533203125,0.2563459873199463,174.21713256835938,65.39556884765625,0.0025309999473392963,2976.0
2019-09-06,10353.302734375,0.2523399889469147,169.9561767578125,65.22820281982422,0.002509000012651086,2978.7099609375
2019-09-09,10334.974609375,0.2595619857311249,181.1494598388672,70.1922378540039,0.0024610001128166914,2978.429931640625
2019-09-10,10115.9755859375,0.25867098569869995,179.78717041015625,70.82339477539062,0.0024369999300688505,2979.389892578125
2019-09-11,10178.3720703125,0.2559559941291809,178.72549438476562,69.9221420288086,0.0023990001063793898,3000.929931640625
2019-09-12,10410.126953125,0.25481098890304565,181.01609802246094,69.2250747680664,0.0024250000715255737,3009.570068359375
2019-09-13,10360.546875,0.2555510103702545,181.10972595214844,68.98861694335938,0.002426000079140067,3007.389892578125
2019-09-16,10276.7939453125,0.2609519958496094,197.11317443847656,72.57311248779297,0.002455000067129731,2997.9599609375
2019-09-17,10241.2724609375,0.28501299023628235,208.60874938964844,74.22122955322266,0.0026080000679939985,3005.699951171875
2019-09-18,10198.248046875,0.3137759864330292,211.39303588867188,77.96913146972656,0.002718999981880188,3006.72998046875
2019-09-19,10266.4150390625,0.3024410009384155,221.28085327148438,77.05962371826172,0.0027089999057352543,3006.7900390625
2019-09-20,10181.6416015625,0.29447001218795776,218.050048828125,75.14909362792969,0.002672000089660287,2992.070068359375
2019-09-23,9729.32421875,0.2686749994754791,201.9213104248047,66.85189056396484,0.002486000070348382,2991.780029296875
