Date,BTC,XRP,ETH,LTC,DOGE,^GSPC,5yr Bond,10yr Bond,Gold Trust
2017-01-03,1043.8399658203125,0.006386000197380781,9.725250244140625,4.626200199127197,0.00022699999681208283,2257.830078125,1.944000005722046,2.450000047683716,110.47000122070312
2017-01-04,1154.72998046875,0.006570000201463699,11.25160026550293,4.837850093841553,0.00023600000713486224,2270.75,1.9470000267028809,2.4519999027252197,110.86000061035156
2017-01-05,1013.3800048828125,0.006200999952852726,10.254400253295898,4.292719841003418,0.00022899999748915434,2269.0,1.8630000352859497,2.368000030517578,112.58000183105469
2017-01-06,902.2009887695312,0.0063149998895823956,10.25469970703125,3.861259937286377,0.00022000000171829015,2276.97998046875,1.9220000505447388,2.4179999828338623,111.75
2017-01-09,902.8280029296875,0.006167000159621239,10.325599670410156,4.301959991455078,0.00022899999748915434,2268.89990234375,1.88100004196167,2.375999927520752,112.66999816894531
2017-01-10,907.6790161132812,0.006697999779134989,10.549599647521973,4.591509819030762,0.00022600000374950469,2268.89990234375,1.878999948501587,2.378999948501587,113.1500015258789
2017-01-11,777.7570190429688,0.006411000154912472,9.71776008605957,3.846790075302124,0.00020500000391621143,2275.320068359375,1.8760000467300415,2.369999885559082,113.5
2017-01-12,804.833984375,0.006422999780625105,9.861330032348633,3.9628000259399414,0.00020799999765586108,2270.43994140625,1.8680000305175781,2.3610000610351562,113.91000366210938
2017-01-13,823.9840087890625,0.00659599993377924,9.769499778747559,3.8908700942993164,0.00020900000527035445,2274.639892578125,1.8839999437332153,2.380000114440918,114.20999908447266
2017-01-17,907.93798828125,0.006800000090152025,10.302300453186035,3.9390499591827393,0.00021499999274965376,2267.889892578125,1.8259999752044678,2.3269999027252197,115.8499984741211
2017-01-18,886.6179809570312,0.0067090000957250595,10.227800369262695,3.838200092315674,0.00020799999765586108,2271.889892578125,1.8849999904632568,2.3889999389648438,114.87000274658203
2017-01-19,899.072998046875,0.007034000009298325,10.397199630737305,3.860610008239746,0.00021100000594742596,2263.68994140625,1.9529999494552612,2.4590001106262207,114.7699966430664
2017-01-20,895.0260009765625,0.006674999836832285,10.600600242614746,3.890010118484497,0.00020900000527035445,2271.31005859375,1.940000057220459,2.4670000076293945,115.05000305175781
2017-01-23,921.0120239257812,0.006697000004351139,10.820799827575684,3.8357601165771484,0.00020799999765586108,2265.199951171875,1.8669999837875366,2.4030001163482666,115.79000091552734
2017-01-24,892.68701171875,0.006539999973028898,10.632499694824219,3.786099910736084,0.00020199999562464654,2280.070068359375,1.937000036239624,2.4709999561309814,115.2699966430664
2017-01-25,901.5419921875,0.006513000000268221,10.570500373840332,3.7145299911499023,0.00020399999630171806,2298.3701171875,1.9869999885559082,2.5230000019073486,114.31999969482422
2017-01-26,917.5859985351562,0.006690000183880329,10.589099884033203,3.834320068359375,0.00020799999765586108,2296.679931640625,1.9620000123977661,2.507999897003174,113.26000213623047
2017-01-27,919.75,0.006415000185370445,10.537300109863281,3.85588002204895,0.00020399999630171806,2294.68994140625,1.940999984741211,2.4809999465942383,113.48999786376953
2017-01-30,920.3820190429688,0.006380999926477671,10.571200370788574,4.021249771118164,0.00020799999765586108,2280.89990234375,1.9359999895095825,2.4830000400543213,113.97000122070312
2017-01-31,970.4030151367188,0.006314000114798546,10.727499961853027,4.078639984130859,0.00020599999697878957,2278.8701171875,1.9079999923706055,2.4509999752044678,115.55000305175781
2017-02-01,989.0230102539062,0.006539999973028898,10.732099533081055,4.075329780578613,0.00020900000527035445,2279.550048828125,1.9259999990463257,2.4739999771118164,115.19999694824219
2017-02-02,1011.7999877929688,0.0064690001308918,10.821399688720703,4.085269927978516,0.00021100000594742596,2280.85009765625,1.9210000038146973,2.4700000286102295,115.83999633789062
2017-02-03,1029.9100341796875,0.006473999936133623,11.114500045776367,4.082560062408447,0.00021300000662449747,2297.419921875,1.9329999685287476,2.490999937057495,116.12999725341797
2017-02-06,1038.1500244140625,0.0064500002190470695,11.389399528503418,4.044010162353516,0.00021399999968707561,2292.56005859375,1.8539999723434448,2.4130001068115234,117.69999694824219
2017-02-07,1061.3499755859375,0.006407000124454498,11.515299797058105,4.040369987487793,0.00020799999765586108,2293.080078125,1.843999981880188,2.3889999389648438,117.45999908447266
2017-02-08,1063.0699462890625,0.006438000127673149,11.43120002746582,4.023169994354248,0.00021100000594742596,2294.669921875,1.815999984741211,2.3510000705718994,118.19000244140625
2017-02-09,994.3829956054688,0.006374000106006861,11.03219985961914,3.7985899448394775,0.00020399999630171806,2307.8701171875,1.8700000047683716,2.3949999809265137,117.29000091552734
2017-02-10,988.6740112304688,0.006289000157266855,11.278900146484375,3.777209997177124,0.00020799999765586108,2316.10009765625,1.8869999647140503,2.4089999198913574,117.5999984741211
2017-02-13,990.6420288085938,0.006250999867916107,11.269499778747559,3.7178900241851807,0.00020799999765586108,2328.25,1.9110000133514404,2.434000015258789,116.80000305175781
2017-02-14,1004.5499877929688,0.0062779998406767845,13.025199890136719,3.7708001136779785,0.00020900000527035445,2337.580078125,1.9600000381469727,2.4700000286102295,116.93000030517578
2017-02-15,1007.47998046875,0.006147000007331371,12.919699668884277,3.8092799186706543,0.00020900000527035445,2349.25,2.000999927520752,2.502000093460083,117.44999694824219
2017-02-16,1027.43994140625,0.0060270000249147415,12.90369987487793,3.7868099212646484,0.00020700000459328294,2347.219970703125,1.940999984741211,2.450000047683716,118.08000183105469
2017-02-17,1046.2099609375,0.005934999790042639,12.67650032043457,3.830359935760498,0.00020900000527035445,2351.159912109375,1.909999966621399,2.424999952316284,117.68000030517578
